linux_git_commit,linux_git_tag,file,function,function_start_line,function_end_line,path_id,error_line,condition,condition_type,error_var,error_source_expr,exit_type,target_label,cleanup_calls,final_return_expr,held_resources,missing_cleanup_candidates,confidence,reason
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_aops.c,xfs_imap_valid,194,234,xfs_imap_valid#004,227,xfs_inode_has_cow_data(ip) && XFS_WPC(wpc)->cow_seq != READ_ONCE(ip->i_cowfp->if_seq),state_or_validation_error,xfs_inode_has_cow_data,unknown,return,,"[""trace_xfs_wb_cow_iomap_invalid(ip, &wpc->iomap, XFS_WPC(wpc)->cow_seq, XFS_COW_FORK)""]",false,[],[],medium,return false under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_aops.c,xfs_convert_blocks,236,273,xfs_convert_blocks#001,268,error,ret_nonzero,error,"xfs_bmapi_convert_delalloc(ip, whichfork, offset,",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_aops.c,xfs_map_blocks,275,420,xfs_map_blocks#001,293,xfs_is_shutdown(mp),unknown_error_like,xfs_is_shutdown,unknown,return,,[],-EIO,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_aops.c,xfs_map_blocks,275,420,xfs_map_blocks#003,335,cow_fsb != NULLFILEOFF && cow_fsb <= offset_fsb,state_or_validation_error,cow_fsb,imap.br_startoff,goto,allocate_blocks,"[""XFS_WPC(wpc)"", ""READ_ONCE(ip->i_cowfp->if_seq)"", ""xfs_iunlock(ip, XFS_ILOCK_SHARED)"", ""xfs_convert_blocks(wpc, ip, whichfork, offset)"", ""xfs_ilock(ip, XFS_ILOCK_SHARED)"", ""ASSERT(!xfs_need_iread_extents(&ip->i_df))"", ""xfs_inode_has_cow_data(ip)"", ""xfs_iext_lookup_extent(ip, ip->i_cowfp, offset_fsb, &icur, &imap)"", ""XFS_WPC(wpc)"", ""READ_ONCE(ip->i_cowfp->if_seq)"", ""xfs_iunlock(ip, XFS_ILOCK_SHARED)""]",unknown,"[{""var"": ""ip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 325, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],medium,"goto allocate_blocks under state_or_validation_error condition, final return unknown; label found but no return reached; resource ip acquired by xfs_ilock before path, released by xfs_iunlock(ip, XFS_ILOCK_SHARED) in allocate_blocks label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_aops.c,xfs_map_blocks,275,420,xfs_map_blocks#005,381,imap.br_startblock != HOLESTARTBLOCK && isnullstartblock(imap.br_startblock),state_or_validation_error,imap,unknown,goto,allocate_blocks,"[""xfs_convert_blocks(wpc, ip, whichfork, offset)"", ""xfs_ilock(ip, XFS_ILOCK_SHARED)"", ""ASSERT(!xfs_need_iread_extents(&ip->i_df))"", ""xfs_inode_has_cow_data(ip)"", ""xfs_iext_lookup_extent(ip, ip->i_cowfp, offset_fsb, &icur, &imap)"", ""XFS_WPC(wpc)"", ""READ_ONCE(ip->i_cowfp->if_seq)"", ""xfs_iunlock(ip, XFS_ILOCK_SHARED)""]",unknown,[],[],medium,"goto allocate_blocks under state_or_validation_error condition, final return unknown; label found but no return reached"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_aops.c,xfs_map_blocks,275,420,xfs_map_blocks#006,390,error,ret_nonzero,error,"xfs_convert_blocks(wpc, ip, whichfork, offset)",return,,"[""ASSERT(error != -EAGAIN)""]",error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_rmt_stale,1,73,xfs_attr3_rmt_stale#001,54,error,ret_nonzero,error,"xfs_bmapi_read(dp, (xfs_fileoff_t)blkno, blkcnt,",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_rmt_stale,1,73,xfs_attr3_rmt_stale#002,56,"XFS_IS_CORRUPT(dp->i_mount, nmap != 1)",state_or_validation_error,XFS_IS_CORRUPT,unknown,return,,[],-EFSCORRUPTED,[],[],high,negative errno return under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_rmt_stale,1,73,xfs_attr3_rmt_stale#003,65,error,ret_nonzero,error,"xfs_attr_rmtval_stale(dp, &map, 0)",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_leaf_inactive,75,123,xfs_attr3_leaf_inactive#001,116,error,ret_nonzero,error,"xfs_attr3_rmt_stale(dp,",goto,err,[],error,[],[],high,"goto err under ret_nonzero condition, final return error; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,125,244,xfs_attr3_node_inactive#001,147,level > XFS_DA_NODE_MAXDEPTH,unknown_error_like,level,function_parameter,return,,"[""xfs_buf_mark_corrupt(bp)"", ""xfs_trans_brelse(*trans, bp)""]",-EFSCORRUPTED,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,125,244,xfs_attr3_node_inactive#002,155,!ichdr.count,null_check,ichdr.count,unknown,return,,"[""xfs_trans_brelse(*trans, bp)""]",0,[],[],high,return 0 under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,125,244,xfs_attr3_node_inactive#003,177,error,ret_nonzero,error,"xfs_da3_node_read(*trans, dp, child_fsb, &child_bp,",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,125,244,xfs_attr3_node_inactive#004,203,error,ret_nonzero,error,-EFSCORRUPTED,return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,125,244,xfs_attr3_node_inactive#005,213,error,ret_nonzero,error,"xfs_trans_get_buf(*trans, mp->m_ddev_targp,",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,125,244,xfs_attr3_node_inactive#006,227,error,ret_nonzero,error,"xfs_da3_node_read_mapped(*trans, dp,",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,125,244,xfs_attr3_node_inactive#007,239,error,ret_nonzero,error,"xfs_trans_roll_inode(trans, dp)",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_root_inactive,246,316,xfs_attr3_root_inactive#001,270,error,ret_nonzero,error,"xfs_da3_node_read(*trans, dp, 0, &bp, XFS_ATTR_FORK)",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_root_inactive,246,316,xfs_attr3_root_inactive#002,294,error,ret_nonzero,error,-EFSCORRUPTED,return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_root_inactive,246,316,xfs_attr3_root_inactive#003,302,error,ret_nonzero,error,"xfs_trans_get_buf(*trans, mp->m_ddev_targp, blkno,",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr3_root_inactive,246,316,xfs_attr3_root_inactive#004,305,error,ret_nonzero,error,bp->b_error,return,,"[""xfs_trans_brelse(*trans, bp)""]",error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,391,xfs_attr_inactive#001,338,!xfs_inode_has_attr_fork(dp),unknown_error_like,xfs_inode_has_attr_fork,unknown,goto,out_destroy_fork,"[""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 337, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],medium,"goto out_destroy_fork under unknown_error_like condition, final return error; resolved label cleanup until return; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_destroy_fork label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,391,xfs_attr_inactive#002,345,error,ret_nonzero,error,"xfs_trans_alloc(mp, &M_RES(mp)->tr_attrinval, 0, 0, 0, &trans)",goto,out_destroy_fork,"[""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,[],[],high,"goto out_destroy_fork under ret_nonzero condition, final return error; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,391,xfs_attr_inactive#003,351,!xfs_inode_has_attr_fork(dp),unknown_error_like,xfs_inode_has_attr_fork,unknown,goto,out_cancel,"[""xfs_trans_cancel(trans)"", ""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""trans"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 344, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 349, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],medium,"goto out_cancel under unknown_error_like condition, final return error; resolved label cleanup until return; resource trans acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(trans) in out_cancel label; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_cancel label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,391,xfs_attr_inactive#004,368,error,ret_nonzero,error,"xfs_attr3_root_inactive(&trans, dp)",goto,out_cancel,"[""xfs_trans_cancel(trans)"", ""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""trans"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 344, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 349, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"goto out_cancel under ret_nonzero condition, final return error; resolved label cleanup until return; resource trans acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(trans) in out_cancel label; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_cancel label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,391,xfs_attr_inactive#005,372,error,ret_nonzero,error,"xfs_itruncate_extents(&trans, dp, XFS_ATTR_FORK, 0)",goto,out_cancel,"[""xfs_trans_cancel(trans)"", ""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""trans"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 344, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 349, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"goto out_cancel under ret_nonzero condition, final return error; resolved label cleanup until return; resource trans acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(trans) in out_cancel label; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_cancel label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attri_log_nameval_get,42,60,xfs_attri_log_nameval_get#001,57,!refcount_inc_not_zero(&nv->refcount),unknown_error_like,refcount_inc_not_zero,unknown,return,,[],NULL,[],[],medium,return NULL under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attri_log_nameval_put,62,70,xfs_attri_log_nameval_put#001,66,!nv,null_check,nv,function_parameter,return,,[],unknown,[],[],high,return unknown under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attri_item_size,135,153,xfs_attri_item_size#001,148,!nv->value.i_len,null_check,nv->value.i_len,unknown,return,,[],unknown,[],[],high,return unknown under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attr_create_intent,335,379,xfs_attr_create_intent#001,358,!(args->op_flags & XFS_DA_OP_LOGGED),unknown_error_like,args,attr->xattri_da_args,return,,[],NULL,[],[],medium,return NULL under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attr_finish_item,394,431,xfs_attr_finish_item#001,412,"XFS_TEST_ERROR(false, args->dp->i_mount, XFS_ERRTAG_LARP)",unknown_error_like,XFS_TEST_ERROR,unknown,goto,out,"[""xfs_attr_free_item(attr)""]",error,[],[],medium,"goto out under unknown_error_like condition, final return error; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attr_finish_item,394,431,xfs_attr_finish_item#002,418,attr->xattri_op_flags == XFS_ATTRI_OP_FLAGS_REMOVE && !xfs_inode_hasattr(args->dp),unknown_error_like,attr,"container_of(item, struct xfs_attr_intent, xattri_list)",goto,out,"[""xfs_attr_free_item(attr)""]",error,[],[],medium,"goto out under unknown_error_like condition, final return error; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attr_finish_item,394,431,xfs_attr_finish_item#003,425,!error && attr->xattri_dela_state != XFS_DAS_DONE,state_or_validation_error,error,xfs_attr_set_iter(attr),return,,[],-EAGAIN,[],[],high,negative errno return under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attri_validate,460,496,xfs_attri_validate#001,469,attrp->__pad != 0,state_or_validation_error,attrp,function_parameter,return,,[],false,[],[],medium,return false under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attri_recover_work,498,561,xfs_attri_recover_work#001,512,error,ret_nonzero,error,"xlog_recover_iget(mp, attrp->alfi_ino, ipp)",return,,[],ERR_PTR(error),[],[],high,ERR_PTR return under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attr_recover_work,563,624,xfs_attr_recover_work#001,590,"!xfs_attri_validate(mp, attrp) || !xfs_attr_namecheck(nv->name.i_addr, nv->name.i_len)",unknown_error_like,xfs_attri_validate,unknown,return,,[],-EFSCORRUPTED,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attr_recover_work,563,624,xfs_attr_recover_work#002,595,IS_ERR(attr),err_ptr_check,attr,"xfs_attri_recover_work(mp, dfp, attrp, &ip, nv)",return,,[],PTR_ERR(attr),[],[],high,PTR_ERR propagation under err_ptr_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attr_recover_work,563,624,xfs_attr_recover_work#003,602,error,ret_nonzero,error,"xfs_trans_alloc(mp, &resv, total, 0, XFS_TRANS_RESERVE, &tp)",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xfs_attr_recover_work,563,624,xfs_attr_recover_work#004,614,error,ret_nonzero,error,"xlog_recover_finish_intent(tp, dfp)",goto,out_unlock,"[""xfs_trans_cancel(tp)"", ""xfs_iunlock(ip, XFS_ILOCK_EXCL)"", ""xfs_irele(ip)""]",error,"[{""var"": ""tp"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 601, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""ip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 606, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"goto out_unlock under ret_nonzero condition, final return error; resolved label cleanup until return; resource tp acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(tp) in out_unlock label; resource ip acquired by xfs_ilock before path, released by xfs_iunlock(ip, XFS_ILOCK_EXCL) in out_unlock label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xlog_recover_attri_commit_pass2,691,765,xlog_recover_attri_commit_pass2#001,711,item->ri_buf[0].i_len != len,state_or_validation_error,item,function_parameter,return,,"[""XFS_CORRUPTION_ERROR(__func__, XFS_ERRLEVEL_LOW, mp, item->ri_buf[0].i_addr, item->ri_buf[0].i_len)""]",-EFSCORRUPTED,[],[],high,negative errno return under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xlog_recover_attri_commit_pass2,691,765,xlog_recover_attri_commit_pass2#002,717,"!xfs_attri_validate(mp, attri_formatp)",unknown_error_like,xfs_attri_validate,unknown,return,,"[""XFS_CORRUPTION_ERROR(__func__, XFS_ERRLEVEL_LOW, mp, item->ri_buf[0].i_addr, item->ri_buf[0].i_len)""]",-EFSCORRUPTED,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xlog_recover_attri_commit_pass2,691,765,xlog_recover_attri_commit_pass2#003,724,item->ri_buf[1].i_len != xlog_calc_iovec_len(attri_formatp->alfi_name_len),state_or_validation_error,item,function_parameter,return,,"[""XFS_CORRUPTION_ERROR(__func__, XFS_ERRLEVEL_LOW, mp, item->ri_buf[0].i_addr, item->ri_buf[0].i_len)""]",-EFSCORRUPTED,[],[],high,negative errno return under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xlog_recover_attri_commit_pass2,691,765,xlog_recover_attri_commit_pass2#004,731,"!xfs_attr_namecheck(attr_name, attri_formatp->alfi_name_len)",unknown_error_like,xfs_attr_namecheck,unknown,return,,"[""XFS_CORRUPTION_ERROR(__func__, XFS_ERRLEVEL_LOW, mp, item->ri_buf[1].i_addr, item->ri_buf[1].i_len)""]",-EFSCORRUPTED,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xlog_recover_attri_commit_pass2,691,765,xlog_recover_attri_commit_pass2#005,739,item->ri_buf[2].i_len != xlog_calc_iovec_len(attri_formatp->alfi_value_len),state_or_validation_error,item,function_parameter,return,,"[""XFS_CORRUPTION_ERROR(__func__, XFS_ERRLEVEL_LOW, mp, item->ri_buf[0].i_addr, item->ri_buf[0].i_len)""]",-EFSCORRUPTED,[],[],high,negative errno return under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_item.c,xlog_recover_attrd_commit_pass2,767,793,xlog_recover_attrd_commit_pass2#001,784,item->ri_buf[0].i_len != sizeof(struct xfs_attrd_log_format),state_or_validation_error,item,function_parameter,return,,"[""XFS_CORRUPTION_ERROR(__func__, XFS_ERRLEVEL_LOW, log->l_mp, item->ri_buf[0].i_addr, item->ri_buf[0].i_len)""]",-EFSCORRUPTED,[],[],high,negative errno return under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_list.c,xfs_attr_shortform_list,42,193,xfs_attr_shortform_list#001,65,!sf->count,null_check,sf->count,unknown,return,,[],0,[],[],high,return 0 under null_check condition
